2026-02-19T21:18:00.215149+01:00,  soc=32.0,  volt=47.15,  volt_delta=-5.65, volt_rate_per_min=-5.65, volt_status=CRITICAL_EMERGENCY, batt_w=57.0,  batt_mode=discharge,  batt_discharge_w=57.0,  batt_charge_w=0,  load_w=3448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=44, volt_penalty_a=15, voltage_protected_limit_a=29, soc_power_w=2082, is_critical_soc=False
2026-02-19T22:06:00.215600+01:00,  soc=31.0,  volt=46.37,  volt_delta=-6.43, volt_rate_per_min=-6.43, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3426.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:07:00.215421+01:00,  soc=31.0,  volt=46.37,  volt_delta=-6.43, volt_rate_per_min=-6.43, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3356.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:08:00.215228+01:00,  soc=31.0,  volt=46.37,  volt_delta=-6.43, volt_rate_per_min=-6.43, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3338.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:09:00.215454+01:00,  soc=31.0,  volt=46.68,  volt_delta=-6.12, volt_rate_per_min=-6.12, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3338.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=42, volt_penalty_a=15, voltage_protected_limit_a=27, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:10:00.215383+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3338.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:11:00.214889+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3338.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:12:00.215368+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3338.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:13:00.215537+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3382.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:14:00.214598+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3382.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:15:00.215328+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=7.0,  batt_mode=idle,  batt_discharge_w=7.0,  batt_charge_w=0,  load_w=3382.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:16:00.214843+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=881.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:17:00.215596+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=822.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:18:00.214657+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=822.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:19:00.216292+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=370.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:20:00.214593+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=370.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:21:00.215143+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=439.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:22:00.215344+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=2490.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:23:00.215368+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=2506.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:24:00.214594+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=2448.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:25:00.214786+01:00,  soc=31.0,  volt=46.36,  volt_delta=-6.44, volt_rate_per_min=-6.44, volt_status=CRITICAL_EMERGENCY, batt_w=5.0,  batt_mode=idle,  batt_discharge_w=5.0,  batt_charge_w=0,  load_w=2847.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:26:00.215301+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=49.0,  batt_mode=idle,  batt_discharge_w=49.0,  batt_charge_w=0,  load_w=3332.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:27:00.214985+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3530.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:28:00.214766+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3530.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:29:00.215388+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:30:00.215123+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:31:00.214508+01:00,  soc=31.0,  volt=46.39,  volt_delta=-6.41, volt_rate_per_min=-6.41, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:32:00.215032+01:00,  soc=31.0,  volt=46.69,  volt_delta=-6.11, volt_rate_per_min=-6.11, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=42, volt_penalty_a=15, voltage_protected_limit_a=27, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:33:00.214581+01:00,  soc=31.0,  volt=46.35,  volt_delta=-6.45, volt_rate_per_min=-6.45, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:34:00.214428+01:00,  soc=31.0,  volt=46.35,  volt_delta=-6.45, volt_rate_per_min=-6.45, volt_status=CRITICAL_EMERGENCY, batt_w=65.0,  batt_mode=discharge,  batt_discharge_w=65.0,  batt_charge_w=0,  load_w=3465.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=1, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:35:00.214966+01:00,  soc=31.0,  volt=46.35,  volt_delta=-6.45, volt_rate_per_min=-6.45, volt_status=CRITICAL_EMERGENCY, batt_w=13.0,  batt_mode=idle,  batt_discharge_w=13.0,  batt_charge_w=0,  load_w=3485.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:36:00.215528+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=15.0,  batt_mode=idle,  batt_discharge_w=15.0,  batt_charge_w=0,  load_w=3485.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:37:00.215398+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=15.0,  batt_mode=idle,  batt_discharge_w=15.0,  batt_charge_w=0,  load_w=3650.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:38:00.214848+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=15.0,  batt_mode=idle,  batt_discharge_w=15.0,  batt_charge_w=0,  load_w=3650.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:39:00.214708+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=15.0,  batt_mode=idle,  batt_discharge_w=15.0,  batt_charge_w=0,  load_w=3650.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:40:00.214636+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=15.0,  batt_mode=idle,  batt_discharge_w=15.0,  batt_charge_w=0,  load_w=3686.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:41:00.215475+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=70.0,  batt_mode=discharge,  batt_discharge_w=70.0,  batt_charge_w=0,  load_w=3732.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:42:00.214827+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=11.0,  batt_mode=idle,  batt_discharge_w=11.0,  batt_charge_w=0,  load_w=3732.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:43:00.214828+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=11.0,  batt_mode=idle,  batt_discharge_w=11.0,  batt_charge_w=0,  load_w=3732.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:44:00.214930+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=11.0,  batt_mode=idle,  batt_discharge_w=11.0,  batt_charge_w=0,  load_w=3732.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:45:00.214549+01:00,  soc=31.0,  volt=46.33,  volt_delta=-6.47, volt_rate_per_min=-6.47, volt_status=CRITICAL_EMERGENCY, batt_w=11.0,  batt_mode=idle,  batt_discharge_w=11.0,  batt_charge_w=0,  load_w=3772.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:46:00.215179+01:00,  soc=31.0,  volt=46.3,  volt_delta=-6.5, volt_rate_per_min=-6.5, volt_status=CRITICAL_EMERGENCY, batt_w=10.0,  batt_mode=idle,  batt_discharge_w=10.0,  batt_charge_w=0,  load_w=3772.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:47:00.215199+01:00,  soc=31.0,  volt=46.3,  volt_delta=-6.5, volt_rate_per_min=-6.5, volt_status=CRITICAL_EMERGENCY, batt_w=10.0,  batt_mode=idle,  batt_discharge_w=10.0,  batt_charge_w=0,  load_w=3782.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
2026-02-19T22:48:00.214764+01:00,  soc=31.0,  volt=46.3,  volt_delta=-6.5, volt_rate_per_min=-6.5, volt_status=CRITICAL_EMERGENCY, batt_w=61.0,  batt_mode=discharge,  batt_discharge_w=61.0,  batt_charge_w=0,  load_w=3782.0, zone=unknown,  grid_charge=off, ev_charging_active=off, ev_charge_end=2026-02-19 05:00:02, ev_webhook_count=88, max_discharge_a=0, max_charge_a=90, max_grid_charge_a=64, soc_limit_a=43, volt_penalty_a=15, voltage_protected_limit_a=28, soc_power_w=1972, is_critical_soc=False
